language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
AR # Arabic,BN # Bengali,5.2,0.7360016443852393,False,0.04980793059727922,Negligible effect,negligible,12,12
AR # Arabic,DE # German,5.866666666666667,0.7531851712568854,False,-0.17571907404279186,Negligible effect,negligible,12,12
AR # Arabic,ES # Spanish,7.142857142857142,0.6222487301874647,False,-0.1405719710394507,Negligible effect,negligible,12,12
AR # Arabic,FA # Persian,6.533333333333333,0.6855786049967056,False,-0.09491579957525006,Negligible effect,negligible,12,12
AR # Arabic,FR # French,6.0,0.6472318887822313,False,-0.04889033751294336,Negligible effect,negligible,12,12
AR # Arabic,GA # Irish,6.0,0.6472318887822313,False,-0.04889033751294336,Negligible effect,negligible,12,12
AR # Arabic,HE # Hebrew,6.533333333333333,0.6855786049967056,False,-0.09491579957525006,Negligible effect,negligible,12,12
AR # Arabic,HI # Hindi,6.3428571428571425,0.7051735273614894,False,-0.04742877557513207,Negligible effect,negligible,12,12
AR # Arabic,IT # Italian,6.342857142857143,0.7051735273614892,False,-0.04742877557513207,Negligible effect,negligible,12,12
AR # Arabic,JA # Japanese,5.111111111111111,0.7456371124164138,False,0.10162990946395929,Negligible effect,negligible,12,12
AR # Arabic,KO # Korean,5.866666666666667,0.7531851712568854,False,-0.17571907404279186,Negligible effect,negligible,12,12
AR # Arabic,LV # Latvian,5.2,0.7360016443852393,False,0.04980793059727922,Negligible effect,negligible,12,12
AR # Arabic,PL # Polish,5.2,0.7360016443852393,False,0.04980793059727922,Negligible effect,negligible,12,12
AR # Arabic,PS # Pashto,6.0,0.6472318887822313,False,-0.04889033751294336,Negligible effect,negligible,12,12
AR # Arabic,PT # Portuguese,6.533333333333333,0.6855786049967056,False,-0.09491579957525006,Negligible effect,negligible,12,12
AR # Arabic,RU # Russian,5.644444444444444,0.6869895785997089,False,0.0,Negligible effect,negligible,12,12
AR # Arabic,SQ # Albanian,6.3428571428571425,0.7051735273614894,False,-0.04742877557513207,Negligible effect,negligible,12,12
AR # Arabic,SW # Swahili,5.142857142857142,0.7422039707470803,False,-0.1405719710394507,Negligible effect,negligible,12,12
AR # Arabic,TH # Thai,7.142857142857142,0.6222487301874647,False,-0.1405719710394507,Negligible effect,negligible,12,12
AR # Arabic,TR # Turkish,6.0,0.6472318887822313,False,-0.04889033751294336,Negligible effect,negligible,12,12
AR # Arabic,UR # Urdu,6.0,0.6472318887822313,False,-0.04889033751294336,Negligible effect,negligible,12,12
AR # Arabic,VI # Vietnamese,6.0,0.6472318887822313,False,-0.04889033751294336,Negligible effect,negligible,12,12
AR # Arabic,ZH # Mandarin,4.342857142857143,0.8249411114215656,False,-0.04742877557513207,Negligible effect,negligible,12,12
BN # Bengali,DE # German,4.666666666666666,0.7925363299535328,False,-0.22579320899777797,Small effect,small,12,12
BN # Bengali,ES # Spanish,5.619047619047619,0.6898178311097467,False,-0.19342948582466554,Negligible effect,negligible,12,12
BN # Bengali,FA # Persian,5.333333333333333,0.7214269441774828,False,-0.1470549687259791,Negligible effect,negligible,12,12
BN # Bengali,FR # French,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
BN # Bengali,GA # Irish,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
BN # Bengali,HE # Hebrew,5.333333333333333,0.7214269441774828,False,-0.1470549687259791,Negligible effect,negligible,12,12
BN # Bengali,HI # Hindi,5.142857142857142,0.7422039707470803,False,-0.09797246470024891,Negligible effect,negligible,12,12
BN # Bengali,IT # Italian,3.142857142857143,0.8714796965812858,False,-0.09797246470024891,Negligible effect,negligible,12,12
BN # Bengali,JA # Japanese,4.311111111111111,0.7433268522983519,False,0.0527446008475132,Negligible effect,negligible,12,12
BN # Bengali,KO # Korean,6.666666666666666,0.6717790228951865,False,-0.22579320899777797,Small effect,small,12,12
BN # Bengali,LV # Latvian,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
BN # Bengali,PL # Polish,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
BN # Bengali,PS # Pashto,2.4761904761904763,0.8711227560734771,False,-0.10120318997482272,Negligible effect,negligible,12,12
BN # Bengali,PT # Portuguese,5.333333333333333,0.7214269441774828,False,-0.1470549687259791,Negligible effect,negligible,12,12
BN # Bengali,RU # Russian,2.4444444444444446,0.8746326692417387,False,-0.051508831009575116,Negligible effect,negligible,12,12
BN # Bengali,SQ # Albanian,5.142857142857142,0.7422039707470803,False,-0.09797246470024891,Negligible effect,negligible,12,12
BN # Bengali,SW # Swahili,5.619047619047619,0.6898178311097467,False,-0.19342948582466554,Negligible effect,negligible,12,12
BN # Bengali,TH # Thai,5.619047619047619,0.6898178311097467,False,-0.19342948582466554,Negligible effect,negligible,12,12
BN # Bengali,TR # Turkish,2.4761904761904763,0.8711227560734771,False,-0.10120318997482272,Negligible effect,negligible,12,12
BN # Bengali,UR # Urdu,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
BN # Bengali,VI # Vietnamese,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
BN # Bengali,ZH # Mandarin,5.142857142857142,0.7422039707470803,False,-0.09797246470024891,Negligible effect,negligible,12,12
DE # German,ES # Spanish,5.676190476190476,0.7718378738318944,False,0.042924888627130973,Negligible effect,negligible,12,12
DE # German,FA # Persian,6.0,0.7399182920946539,False,0.08677032709753528,Negligible effect,negligible,12,12
DE # German,FR # French,7.142857142857142,0.6222487301874647,False,0.13341421495031577,Negligible effect,negligible,12,12
DE # German,GA # Irish,5.142857142857142,0.7422039707470803,False,0.13341421495031577,Negligible effect,negligible,12,12
DE # German,HE # Hebrew,6.0,0.7399182920946539,False,0.08677032709753528,Negligible effect,negligible,12,12
DE # German,HI # Hindi,5.2,0.8165367975972474,False,0.13008872711759817,Negligible effect,negligible,12,12
DE # German,IT # Italian,3.2,0.9211865127702811,False,0.13008872711759817,Negligible effect,negligible,12,12
DE # German,JA # Japanese,7.485714285714286,0.5866839164793429,False,0.2754306972098739,Small effect,small,12,12
DE # German,KO # Korean,4.0,0.9114125268316792,False,0.0,Negligible effect,negligible,12,12
DE # German,LV # Latvian,4.666666666666666,0.7925363299535328,False,0.22579320899777797,Small effect,small,12,12
DE # German,PL # Polish,6.666666666666666,0.6717790228951865,False,0.22579320899777797,Small effect,small,12,12
DE # German,PS # Pashto,5.142857142857142,0.7422039707470803,False,0.13341421495031577,Negligible effect,negligible,12,12
DE # German,PT # Portuguese,6.0,0.7399182920946539,False,0.08677032709753528,Negligible effect,negligible,12,12
DE # German,RU # Russian,5.619047619047619,0.6898178311097467,False,0.18033392693348654,Negligible effect,negligible,12,12
DE # German,SQ # Albanian,5.2,0.8165367975972474,False,0.13008872711759817,Negligible effect,negligible,12,12
DE # German,SW # Swahili,5.676190476190476,0.7718378738318944,False,0.042924888627130973,Negligible effect,negligible,12,12
DE # German,TH # Thai,5.676190476190476,0.7718378738318944,False,0.042924888627130973,Negligible effect,negligible,12,12
DE # German,TR # Turkish,5.142857142857142,0.7422039707470803,False,0.13341421495031577,Negligible effect,negligible,12,12
DE # German,UR # Urdu,7.142857142857142,0.6222487301874647,False,0.13341421495031577,Negligible effect,negligible,12,12
DE # German,VI # Vietnamese,7.142857142857142,0.6222487301874647,False,0.13341421495031577,Negligible effect,negligible,12,12
DE # German,ZH # Mandarin,5.2,0.8165367975972474,False,0.13008872711759817,Negligible effect,negligible,12,12
ES # Spanish,FA # Persian,2.2857142857142856,0.9423511274503085,False,0.046198102220940174,Negligible effect,negligible,12,12
ES # Spanish,FR # French,3.142857142857143,0.8714796965812858,False,0.09503261906509303,Negligible effect,negligible,12,12
ES # Spanish,GA # Irish,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
ES # Spanish,HE # Hebrew,4.285714285714286,0.8304691990578451,False,0.046198102220940174,Negligible effect,negligible,12,12
ES # Spanish,HI # Hindi,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
ES # Spanish,IT # Italian,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
ES # Spanish,JA # Japanese,4.5,0.7207172737911489,False,0.2463866915358952,Small effect,small,12,12
ES # Spanish,KO # Korean,3.676190476190476,0.885093819488721,False,-0.042924888627130973,Negligible effect,negligible,12,12
ES # Spanish,LV # Latvian,3.619047619047619,0.8224599658346886,False,0.19342948582466554,Negligible effect,negligible,12,12
ES # Spanish,PL # Polish,1.619047619047619,0.9511982573623663,False,0.19342948582466554,Negligible effect,negligible,12,12
ES # Spanish,PS # Pashto,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
ES # Spanish,PT # Portuguese,2.2857142857142856,0.9423511274503085,False,0.046198102220940174,Negligible effect,negligible,12,12
ES # Spanish,RU # Russian,5.642857142857142,0.687166412454866,False,0.14479534696659493,Negligible effect,negligible,12,12
ES # Spanish,SQ # Albanian,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
ES # Spanish,SW # Swahili,4.0,0.857123460498547,False,0.0,Negligible effect,negligible,12,12
ES # Spanish,TH # Thai,0.0,1.0,False,0.0,Negligible effect,negligible,12,12
ES # Spanish,TR # Turkish,3.142857142857143,0.8714796965812858,False,0.09503261906509303,Negligible effect,negligible,12,12
ES # Spanish,UR # Urdu,1.1428571428571428,0.97961306878897,False,0.09503261906509303,Negligible effect,negligible,12,12
ES # Spanish,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
ES # Spanish,ZH # Mandarin,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
FA # Persian,FR # French,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
FA # Persian,GA # Irish,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
FA # Persian,HE # Hebrew,4.0,0.857123460498547,False,0.0,Negligible effect,negligible,12,12
FA # Persian,HI # Hindi,4.476190476190476,0.8118104234914809,False,0.046745492198946206,Negligible effect,negligible,12,12
FA # Persian,IT # Italian,4.476190476190476,0.8118104234914809,False,0.046745492198946206,Negligible effect,negligible,12,12
FA # Persian,JA # Japanese,5.644444444444444,0.6869895785997089,False,0.19990915284564223,Negligible effect,negligible,12,12
FA # Persian,KO # Korean,6.0,0.7399182920946539,False,-0.08677032709753528,Negligible effect,negligible,12,12
FA # Persian,LV # Latvian,5.333333333333333,0.7214269441774828,False,0.1470549687259791,Negligible effect,negligible,12,12
FA # Persian,PL # Polish,3.333333333333333,0.8525505003538265,False,0.1470549687259791,Negligible effect,negligible,12,12
FA # Persian,PS # Pashto,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
FA # Persian,PT # Portuguese,4.0,0.857123460498547,False,0.0,Negligible effect,negligible,12,12
FA # Persian,RU # Russian,5.111111111111111,0.7456371124164138,False,0.09784447971458565,Negligible effect,negligible,12,12
FA # Persian,SQ # Albanian,4.476190476190476,0.8118104234914809,False,0.046745492198946206,Negligible effect,negligible,12,12
FA # Persian,SW # Swahili,6.285714285714286,0.7110171583910967,False,-0.046198102220940174,Negligible effect,negligible,12,12
FA # Persian,TH # Thai,2.2857142857142856,0.9423511274503085,False,-0.046198102220940174,Negligible effect,negligible,12,12
FA # Persian,TR # Turkish,3.142857142857143,0.8714796965812858,False,0.048142925293280237,Negligible effect,negligible,12,12
FA # Persian,UR # Urdu,3.142857142857143,0.8714796965812858,False,0.048142925293280237,Negligible effect,negligible,12,12
FA # Persian,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
FA # Persian,ZH # Mandarin,2.4761904761904763,0.9288792487310533,False,0.046745492198946206,Negligible effect,negligible,12,12
FR # French,GA # Irish,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
FR # French,HE # Hebrew,5.142857142857142,0.7422039707470803,False,-0.048142925293280237,Negligible effect,negligible,12,12
FR # French,HI # Hindi,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
FR # French,IT # Italian,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
FR # French,JA # Japanese,1.111111111111111,0.9531154695001899,False,0.15497569889795076,Negligible effect,negligible,12,12
FR # French,KO # Korean,5.142857142857142,0.7422039707470803,False,-0.13341421495031577,Negligible effect,negligible,12,12
FR # French,LV # Latvian,2.4761904761904763,0.8711227560734771,False,0.10120318997482272,Negligible effect,negligible,12,12
FR # French,PL # Polish,2.4761904761904763,0.8711227560734771,False,0.10120318997482272,Negligible effect,negligible,12,12
FR # French,PS # Pashto,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
FR # French,PT # Portuguese,3.142857142857143,0.8714796965812858,False,-0.048142925293280237,Negligible effect,negligible,12,12
FR # French,RU # Russian,2.253968253968254,0.8949226911094834,False,0.05049591802906969,Negligible effect,negligible,12,12
FR # French,SQ # Albanian,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
FR # French,SW # Swahili,3.142857142857143,0.8714796965812858,False,-0.09503261906509303,Negligible effect,negligible,12,12
FR # French,TH # Thai,3.142857142857143,0.8714796965812858,False,-0.09503261906509303,Negligible effect,negligible,12,12
FR # French,TR # Turkish,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
FR # French,UR # Urdu,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
FR # French,VI # Vietnamese,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
FR # French,ZH # Mandarin,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
GA # Irish,HE # Hebrew,5.142857142857142,0.7422039707470803,False,-0.048142925293280237,Negligible effect,negligible,12,12
GA # Irish,HI # Hindi,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
GA # Irish,IT # Italian,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
GA # Irish,JA # Japanese,5.111111111111111,0.6464058197151477,False,0.15497569889795076,Negligible effect,negligible,12,12
GA # Irish,KO # Korean,7.142857142857142,0.6222487301874647,False,-0.13341421495031577,Negligible effect,negligible,12,12
GA # Irish,LV # Latvian,2.4761904761904763,0.8711227560734771,False,0.10120318997482272,Negligible effect,negligible,12,12
GA # Irish,PL # Polish,4.476190476190476,0.7235824143913256,False,0.10120318997482272,Negligible effect,negligible,12,12
GA # Irish,PS # Pashto,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
GA # Irish,PT # Portuguese,5.142857142857142,0.7422039707470803,False,-0.048142925293280237,Negligible effect,negligible,12,12
GA # Irish,RU # Russian,4.253968253968254,0.7501045927154786,False,0.05049591802906969,Negligible effect,negligible,12,12
GA # Irish,SQ # Albanian,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
GA # Irish,SW # Swahili,5.142857142857142,0.7422039707470803,False,-0.09503261906509303,Negligible effect,negligible,12,12
GA # Irish,TH # Thai,5.142857142857142,0.7422039707470803,False,-0.09503261906509303,Negligible effect,negligible,12,12
GA # Irish,TR # Turkish,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
