language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
GA # Irish,UR # Urdu,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
GA # Irish,VI # Vietnamese,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
GA # Irish,ZH # Mandarin,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
HE # Hebrew,HI # Hindi,2.4761904761904763,0.9288792487310533,False,0.046745492198946206,Negligible effect,negligible,12,12
HE # Hebrew,IT # Italian,4.476190476190476,0.8118104234914809,False,0.046745492198946206,Negligible effect,negligible,12,12
HE # Hebrew,JA # Japanese,5.644444444444444,0.6869895785997089,False,0.19990915284564223,Negligible effect,negligible,12,12
HE # Hebrew,KO # Korean,4.0,0.857123460498547,False,-0.08677032709753528,Negligible effect,negligible,12,12
HE # Hebrew,LV # Latvian,5.333333333333333,0.7214269441774828,False,0.1470549687259791,Negligible effect,negligible,12,12
HE # Hebrew,PL # Polish,5.333333333333333,0.7214269441774828,False,0.1470549687259791,Negligible effect,negligible,12,12
HE # Hebrew,PS # Pashto,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
HE # Hebrew,PT # Portuguese,4.0,0.857123460498547,False,0.0,Negligible effect,negligible,12,12
HE # Hebrew,RU # Russian,5.111111111111111,0.7456371124164138,False,0.09784447971458565,Negligible effect,negligible,12,12
HE # Hebrew,SQ # Albanian,2.4761904761904763,0.9288792487310533,False,0.046745492198946206,Negligible effect,negligible,12,12
HE # Hebrew,SW # Swahili,6.285714285714286,0.7110171583910967,False,-0.046198102220940174,Negligible effect,negligible,12,12
HE # Hebrew,TH # Thai,4.285714285714286,0.8304691990578451,False,-0.046198102220940174,Negligible effect,negligible,12,12
HE # Hebrew,TR # Turkish,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
HE # Hebrew,UR # Urdu,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
HE # Hebrew,VI # Vietnamese,3.142857142857143,0.8714796965812858,False,0.048142925293280237,Negligible effect,negligible,12,12
HE # Hebrew,ZH # Mandarin,6.476190476190476,0.6914737804000104,False,0.046745492198946206,Negligible effect,negligible,12,12
HI # Hindi,IT # Italian,4.0,0.857123460498547,False,0.0,Negligible effect,negligible,12,12
HI # Hindi,JA # Japanese,5.7,0.6807951192663565,False,0.14982983545287878,Negligible effect,negligible,12,12
HI # Hindi,KO # Korean,5.2,0.8165367975972474,False,-0.13008872711759817,Negligible effect,negligible,12,12
HI # Hindi,LV # Latvian,5.142857142857142,0.7422039707470803,False,0.09797246470024891,Negligible effect,negligible,12,12
HI # Hindi,PL # Polish,5.142857142857142,0.7422039707470803,False,0.09797246470024891,Negligible effect,negligible,12,12
HI # Hindi,PS # Pashto,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
HI # Hindi,PT # Portuguese,4.476190476190476,0.8118104234914809,False,-0.046745492198946206,Negligible effect,negligible,12,12
HI # Hindi,RU # Russian,5.833333333333333,0.6658947372691213,False,0.04889033751294336,Negligible effect,negligible,12,12
HI # Hindi,SQ # Albanian,2.0,0.9598403687301016,False,0.0,Negligible effect,negligible,12,12
HI # Hindi,SW # Swahili,6.476190476190476,0.6914737804000104,False,-0.09234247009337428,Negligible effect,negligible,12,12
HI # Hindi,TH # Thai,4.476190476190476,0.8118104234914809,False,-0.09234247009337428,Negligible effect,negligible,12,12
HI # Hindi,TR # Turkish,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
HI # Hindi,UR # Urdu,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
HI # Hindi,VI # Vietnamese,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
HI # Hindi,ZH # Mandarin,6.0,0.7399182920946539,False,0.0,Negligible effect,negligible,12,12
IT # Italian,JA # Japanese,3.7,0.8136101095426413,False,0.14982983545287878,Negligible effect,negligible,12,12
IT # Italian,KO # Korean,5.2,0.8165367975972474,False,-0.13008872711759817,Negligible effect,negligible,12,12
IT # Italian,LV # Latvian,5.142857142857142,0.7422039707470803,False,0.09797246470024891,Negligible effect,negligible,12,12
IT # Italian,PL # Polish,5.142857142857142,0.7422039707470803,False,0.09797246470024891,Negligible effect,negligible,12,12
IT # Italian,PS # Pashto,1.619047619047619,0.9511982573623663,False,0.0,Negligible effect,negligible,12,12
IT # Italian,PT # Portuguese,4.476190476190476,0.8118104234914809,False,-0.046745492198946206,Negligible effect,negligible,12,12
IT # Italian,RU # Russian,1.8333333333333333,0.9343708936600079,False,0.04889033751294336,Negligible effect,negligible,12,12
IT # Italian,SQ # Albanian,2.0,0.9598403687301016,False,0.0,Negligible effect,negligible,12,12
IT # Italian,SW # Swahili,6.476190476190476,0.6914737804000104,False,-0.09234247009337428,Negligible effect,negligible,12,12
IT # Italian,TH # Thai,4.476190476190476,0.8118104234914809,False,-0.09234247009337428,Negligible effect,negligible,12,12
IT # Italian,TR # Turkish,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
IT # Italian,UR # Urdu,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
IT # Italian,VI # Vietnamese,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
IT # Italian,ZH # Mandarin,6.0,0.7399182920946539,False,0.0,Negligible effect,negligible,12,12
JA # Japanese,KO # Korean,5.485714285714286,0.7046222131445367,False,-0.2754306972098739,Small effect,small,12,12
JA # Japanese,LV # Latvian,2.3111111111111113,0.8889795351319669,False,-0.0527446008475132,Negligible effect,negligible,12,12
JA # Japanese,PL # Polish,2.3111111111111113,0.8889795351319669,False,-0.0527446008475132,Negligible effect,negligible,12,12
JA # Japanese,PS # Pashto,3.111111111111111,0.7947776145220063,False,-0.15497569889795076,Negligible effect,negligible,12,12
JA # Japanese,PT # Portuguese,3.644444444444444,0.8196977253392596,False,-0.19990915284564223,Negligible effect,negligible,12,12
JA # Japanese,RU # Russian,2.533333333333333,0.8647186405336389,False,-0.10524990641134632,Negligible effect,negligible,12,12
JA # Japanese,SQ # Albanian,3.7,0.8136101095426413,False,-0.14982983545287878,Negligible effect,negligible,12,12
JA # Japanese,SW # Swahili,4.5,0.7207172737911489,False,-0.2463866915358952,Small effect,small,12,12
JA # Japanese,TH # Thai,4.5,0.7207172737911489,False,-0.2463866915358952,Small effect,small,12,12
JA # Japanese,TR # Turkish,5.111111111111111,0.6464058197151477,False,-0.15497569889795076,Negligible effect,negligible,12,12
JA # Japanese,UR # Urdu,3.111111111111111,0.7947776145220063,False,-0.15497569889795076,Negligible effect,negligible,12,12
JA # Japanese,VI # Vietnamese,3.111111111111111,0.7947776145220063,False,-0.15497569889795076,Negligible effect,negligible,12,12
JA # Japanese,ZH # Mandarin,5.7,0.6807951192663565,False,-0.14982983545287878,Negligible effect,negligible,12,12
KO # Korean,LV # Latvian,4.666666666666666,0.7925363299535328,False,0.22579320899777797,Small effect,small,12,12
KO # Korean,PL # Polish,4.666666666666666,0.7925363299535328,False,0.22579320899777797,Small effect,small,12,12
KO # Korean,PS # Pashto,7.142857142857142,0.6222487301874647,False,0.13341421495031577,Negligible effect,negligible,12,12
KO # Korean,PT # Portuguese,4.0,0.857123460498547,False,0.08677032709753528,Negligible effect,negligible,12,12
KO # Korean,RU # Russian,7.619047619047619,0.572944916731049,False,0.18033392693348654,Negligible effect,negligible,12,12
KO # Korean,SQ # Albanian,5.2,0.8165367975972474,False,0.13008872711759817,Negligible effect,negligible,12,12
KO # Korean,SW # Swahili,3.676190476190476,0.885093819488721,False,0.042924888627130973,Negligible effect,negligible,12,12
KO # Korean,TH # Thai,3.676190476190476,0.885093819488721,False,0.042924888627130973,Negligible effect,negligible,12,12
KO # Korean,TR # Turkish,7.142857142857142,0.6222487301874647,False,0.13341421495031577,Negligible effect,negligible,12,12
KO # Korean,UR # Urdu,5.142857142857142,0.7422039707470803,False,0.13341421495031577,Negligible effect,negligible,12,12
KO # Korean,VI # Vietnamese,7.142857142857142,0.6222487301874647,False,0.13341421495031577,Negligible effect,negligible,12,12
KO # Korean,ZH # Mandarin,5.2,0.8165367975972474,False,0.13008872711759817,Negligible effect,negligible,12,12
LV # Latvian,PL # Polish,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
LV # Latvian,PS # Pashto,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
LV # Latvian,PT # Portuguese,3.333333333333333,0.8525505003538265,False,-0.1470549687259791,Negligible effect,negligible,12,12
LV # Latvian,RU # Russian,4.444444444444445,0.727396362886219,False,-0.051508831009575116,Negligible effect,negligible,12,12
LV # Latvian,SQ # Albanian,5.142857142857142,0.7422039707470803,False,-0.09797246470024891,Negligible effect,negligible,12,12
LV # Latvian,SW # Swahili,3.619047619047619,0.8224599658346886,False,-0.19342948582466554,Negligible effect,negligible,12,12
LV # Latvian,TH # Thai,3.619047619047619,0.8224599658346886,False,-0.19342948582466554,Negligible effect,negligible,12,12
LV # Latvian,TR # Turkish,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
LV # Latvian,UR # Urdu,2.4761904761904763,0.8711227560734771,False,-0.10120318997482272,Negligible effect,negligible,12,12
LV # Latvian,VI # Vietnamese,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
LV # Latvian,ZH # Mandarin,5.142857142857142,0.7422039707470803,False,-0.09797246470024891,Negligible effect,negligible,12,12
PL # Polish,PS # Pashto,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
PL # Polish,PT # Portuguese,3.333333333333333,0.8525505003538265,False,-0.1470549687259791,Negligible effect,negligible,12,12
PL # Polish,RU # Russian,4.444444444444445,0.727396362886219,False,-0.051508831009575116,Negligible effect,negligible,12,12
PL # Polish,SQ # Albanian,5.142857142857142,0.7422039707470803,False,-0.09797246470024891,Negligible effect,negligible,12,12
PL # Polish,SW # Swahili,3.619047619047619,0.8224599658346886,False,-0.19342948582466554,Negligible effect,negligible,12,12
PL # Polish,TH # Thai,1.619047619047619,0.9511982573623663,False,-0.19342948582466554,Negligible effect,negligible,12,12
PL # Polish,TR # Turkish,2.4761904761904763,0.8711227560734771,False,-0.10120318997482272,Negligible effect,negligible,12,12
PL # Polish,UR # Urdu,0.47619047619047616,0.9929691779474586,False,-0.10120318997482272,Negligible effect,negligible,12,12
PL # Polish,VI # Vietnamese,4.476190476190476,0.7235824143913256,False,-0.10120318997482272,Negligible effect,negligible,12,12
PL # Polish,ZH # Mandarin,3.142857142857143,0.8714796965812858,False,-0.09797246470024891,Negligible effect,negligible,12,12
PS # Pashto,PT # Portuguese,5.142857142857142,0.7422039707470803,False,-0.048142925293280237,Negligible effect,negligible,12,12
PS # Pashto,RU # Russian,0.25396825396825395,0.9984203333893988,False,0.05049591802906969,Negligible effect,negligible,12,12
PS # Pashto,SQ # Albanian,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
PS # Pashto,SW # Swahili,5.142857142857142,0.7422039707470803,False,-0.09503261906509303,Negligible effect,negligible,12,12
PS # Pashto,TH # Thai,5.142857142857142,0.7422039707470803,False,-0.09503261906509303,Negligible effect,negligible,12,12
PS # Pashto,TR # Turkish,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
PS # Pashto,UR # Urdu,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
PS # Pashto,VI # Vietnamese,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
PS # Pashto,ZH # Mandarin,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
PT # Portuguese,RU # Russian,5.111111111111111,0.7456371124164138,False,0.09784447971458565,Negligible effect,negligible,12,12
PT # Portuguese,SQ # Albanian,4.476190476190476,0.8118104234914809,False,0.046745492198946206,Negligible effect,negligible,12,12
PT # Portuguese,SW # Swahili,4.285714285714286,0.8304691990578451,False,-0.046198102220940174,Negligible effect,negligible,12,12
PT # Portuguese,TH # Thai,2.2857142857142856,0.9423511274503085,False,-0.046198102220940174,Negligible effect,negligible,12,12
PT # Portuguese,TR # Turkish,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
PT # Portuguese,UR # Urdu,3.142857142857143,0.8714796965812858,False,0.048142925293280237,Negligible effect,negligible,12,12
PT # Portuguese,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
PT # Portuguese,ZH # Mandarin,6.476190476190476,0.6914737804000104,False,0.046745492198946206,Negligible effect,negligible,12,12
RU # Russian,SQ # Albanian,3.833333333333333,0.798761657568052,False,-0.04889033751294336,Negligible effect,negligible,12,12
RU # Russian,SW # Swahili,5.642857142857142,0.687166412454866,False,-0.14479534696659493,Negligible effect,negligible,12,12
RU # Russian,TH # Thai,5.642857142857142,0.687166412454866,False,-0.14479534696659493,Negligible effect,negligible,12,12
RU # Russian,TR # Turkish,2.253968253968254,0.8949226911094834,False,-0.05049591802906969,Negligible effect,negligible,12,12
RU # Russian,UR # Urdu,4.253968253968254,0.7501045927154786,False,-0.05049591802906969,Negligible effect,negligible,12,12
RU # Russian,VI # Vietnamese,2.253968253968254,0.8949226911094834,False,-0.05049591802906969,Negligible effect,negligible,12,12
RU # Russian,ZH # Mandarin,5.833333333333333,0.6658947372691213,False,-0.04889033751294336,Negligible effect,negligible,12,12
SQ # Albanian,SW # Swahili,6.476190476190476,0.6914737804000104,False,-0.09234247009337428,Negligible effect,negligible,12,12
SQ # Albanian,TH # Thai,4.476190476190476,0.8118104234914809,False,-0.09234247009337428,Negligible effect,negligible,12,12
SQ # Albanian,TR # Turkish,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
SQ # Albanian,UR # Urdu,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
SQ # Albanian,VI # Vietnamese,1.619047619047619,0.9511982573623663,False,0.0,Negligible effect,negligible,12,12
SQ # Albanian,ZH # Mandarin,6.0,0.7399182920946539,False,0.0,Negligible effect,negligible,12,12
SW # Swahili,TH # Thai,4.0,0.857123460498547,False,0.0,Negligible effect,negligible,12,12
SW # Swahili,TR # Turkish,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
SW # Swahili,UR # Urdu,3.142857142857143,0.8714796965812858,False,0.09503261906509303,Negligible effect,negligible,12,12
SW # Swahili,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
SW # Swahili,ZH # Mandarin,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
TH # Thai,TR # Turkish,3.142857142857143,0.8714796965812858,False,0.09503261906509303,Negligible effect,negligible,12,12
TH # Thai,UR # Urdu,1.1428571428571428,0.97961306878897,False,0.09503261906509303,Negligible effect,negligible,12,12
TH # Thai,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
TH # Thai,ZH # Mandarin,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
TR # Turkish,UR # Urdu,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
TR # Turkish,VI # Vietnamese,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
TR # Turkish,ZH # Mandarin,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
UR # Urdu,VI # Vietnamese,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
UR # Urdu,ZH # Mandarin,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
VI # Vietnamese,ZH # Mandarin,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
